"page_id","audience","domain","company_id","platform_type","hq_region"
"8834","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8835","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8836","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8837","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8838","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8839","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8840","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8841","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8842","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8843","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8844","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8845","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8846","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8847","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8848","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8849","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8850","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8851","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8852","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8853","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8854","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8855","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8856","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8857","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8858","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8859","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8860","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8861","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8862","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8863","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8864","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8865","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8866","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8867","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8868","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8869","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8870","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8871","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8872","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8873","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8875","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8876","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8877","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8878","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8879","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8880","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8881","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8882","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8883","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8884","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8885","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8886","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8887","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8888","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8889","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8890","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8891","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8892","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8893","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8894","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8895","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8896","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8897","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8898","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8899","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8900","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8901","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8902","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8903","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8904","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8905","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8906","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8907","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8908","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8909","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8910","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8911","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8912","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8913","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8914","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8915","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8916","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8917","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8918","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8919","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8920","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8921","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8922","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8923","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8924","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8925","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8926","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8927","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8928","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8929","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8930","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8931","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8932","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8933","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8934","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8935","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8936","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8937","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8938","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8939","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8940","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8941","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8942","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8943","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8944","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8945","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8946","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8947","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8948","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8949","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8950","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8951","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8952","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8953","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8954","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8955","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8956","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8957","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8958","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8959","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8960","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8961","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8962","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8963","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8964","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8965","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8966","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8967","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8968","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8969","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8970","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8971","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8972","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8973","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8974","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8975","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8976","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8977","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8978","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8979","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8980","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8981","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8982","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8983","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8984","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8985","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8986","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8987","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8988","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8989","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8990","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8991","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8992","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8993","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8994","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8995","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8996","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8997","client","www.abaka.ai","abaka.ai","enterprise_bpo","north"
"8998","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"8999","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9002","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9004","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9005","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9006","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9007","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9008","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9009","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9010","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9011","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9013","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9014","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9016","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9017","worker","joinstellar.ai","joinstellar.ai","crowd_market","north"
"9019","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9020","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9021","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9022","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9023","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9024","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9025","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
"9026","both","www.opentrain.ai","opentrain.ai","enterprise_bpo","north"
